354,20230205,20230217,20230212,100,SO47134,2071.4196
343,20230205,20230217,20230212,19,SO47135,782.99
379,20230205,20230217,20230212,6,SO47136,2181.5625
371,20230205,20230217,20230212,100,SO47137,2181.5625
379,20230206,20230218,20230213,98,SO47138,2181.5625
375,20230206,20230218,20230213,100,SO47139,2181.5625
356,20230206,20230218,20230213,100,SO47140,2071.4196
371,20230206,20230218,20230213,6,SO47141,2181.5625
369,20230206,20230218,20230213,6,SO47142,2443.35
362,20230206,20230218,20230213,6,SO47143,2049.0982
343,20230206,20230218,20230213,6,SO47144,782.99
339,20230206,20230218,20230213,6,SO47145,782.99
389,20230207,20230219,20230214,100,SO47146,1000.4375
375,20230207,20230219,20230214,100,SO47147,2181.5625
377,20230207,20230219,20230214,6,SO47148,2181.5625
360,20230207,20230219,20230214,6,SO47149,2049.0982
370,20230208,20230220,20230215,100,SO47150,2443.35
370,20230208,20230220,20230215,19,SO47151,2443.35
360,20230208,20230220,20230215,100,SO47152,2049.0982
321,20230208,20230220,20230215,6,SO47153,782.99
335,20230208,20230220,20230215,6,SO47154,782.99
370,20230209,20230221,20230216,100,SO47155,2443.35
373,20230209,20230221,20230216,100,SO47156,2181.5625
369,20230209,20230221,20230216,19,SO47157,2443.35
360,20230209,20230221,20230216,100,SO47158,2049.0982
362,20230209,20230221,20230216,100,SO47159,2049.0982
369,20230209,20230221,20230216,6,SO47160,2443.35
375,20230209,20230221,20230216,6,SO47161,2181.5625
371,20230209,20230221,20230216,6,SO47162,2181.5625
362,20230209,20230221,20230216,6,SO47163,2049.0982
360,20230210,20230222,20230217,98,SO47164,2049.0982
370,20230210,20230222,20230217,100,SO47165,2443.35
368,20230210,20230222,20230217,100,SO47166,2443.35
375,20230210,20230222,20230217,100,SO47167,2181.5625
377,20230210,20230222,20230217,100,SO47168,2181.5625
352,20230210,20230222,20230217,100,SO47169,2071.4196
377,20230210,20230222,20230217,6,SO47170,2181.5625
373,20230210,20230222,20230217,6,SO47171,2181.5625
352,20230210,20230222,20230217,6,SO47172,2071.4196
356,20230210,20230222,20230217,6,SO47173,2071.4196
354,20230210,20230222,20230217,6,SO47174,2071.4196
368,20230210,20230222,20230217,100,SO47175,2443.35
358,20230211,20230223,20230218,100,SO47176,2049.0982
381,20230211,20230223,20230218,100,SO47177,1000.4375
383,20230211,20230223,20230218,100,SO47178,1000.4375
377,20230211,20230223,20230218,100,SO47179,2181.5625
370,20230211,20230223,20230218,100,SO47180,2443.35
368,20230211,20230223,20230218,100,SO47181,2443.35
354,20230211,20230223,20230218,100,SO47182,2071.4196
335,20230211,20230223,20230218,100,SO47183,782.99
379,20230211,20230223,20230218,6,SO47184,2181.5625
356,20230211,20230223,20230218,98,SO47185,2071.4196
371,20230212,20230224,20230219,100,SO47186,2181.5625
385,20230212,20230224,20230219,100,SO47187,1000.4375
389,20230212,20230224,20230219,98,SO47188,1000.4375
373,20230212,20230224,20230219,100,SO47189,2181.5625
369,20230212,20230224,20230219,19,SO47190,2443.35
379,20230212,20230224,20230219,100,SO47191,2181.5625
371,20230212,20230224,20230219,98,SO47192,2181.5625
329,20230212,20230224,20230219,100,SO47193,782.99
377,20230212,20230224,20230219,100,SO47194,2181.5625
371,20230212,20230224,20230219,100,SO47195,2181.5625
362,20230212,20230224,20230219,100,SO47196,2049.0982
377,20230212,20230224,20230219,6,SO47197,2181.5625
370,20230213,20230225,20230220,100,SO47198,2443.35
323,20230213,20230225,20230220,100,SO47199,782.99
373,20230213,20230225,20230220,100,SO47200,2181.5625
356,20230213,20230225,20230220,100,SO47201,2071.4196
356,20230213,20230225,20230220,100,SO47202,2071.4196
370,20230214,20230226,20230221,19,SO47203,2443.35
377,20230214,20230226,20230221,19,SO47204,2181.5625
352,20230214,20230226,20230221,100,SO47205,2071.4196
333,20230214,20230226,20230221,100,SO47206,782.99
337,20230214,20230226,20230221,19,SO47207,782.99
369,20230214,20230226,20230221,6,SO47208,2443.35
370,20230214,20230226,20230221,6,SO47209,2443.35
389,20230214,20230226,20230221,6,SO47210,1000.4375
362,20230214,20230226,20230221,6,SO47211,2049.0982
360,20230214,20230226,20230221,6,SO47212,2049.0982
377,20230215,20230227,20230222,98,SO47213,2181.5625
389,20230215,20230227,20230222,98,SO47214,1000.4375
368,20230215,20230227,20230222,100,SO47215,2443.35
360,20230215,20230227,20230222,100,SO47216,2049.0982
375,20230215,20230227,20230222,6,SO47217,2181.5625
369,20230215,20230227,20230222,6,SO47218,2443.35
362,20230215,20230227,20230222,6,SO47219,2049.0982
358,20230215,20230227,20230222,6,SO47220,2049.0982
370,20230216,20230228,20230223,100,SO47221,2443.35
381,20230216,20230228,20230223,19,SO47222,1000.4375
370,20230216,20230228,20230223,19,SO47223,2443.35
369,20230216,20230228,20230223,100,SO47224,2443.35
375,20230216,20230228,20230223,100,SO47225,2181.5625
368,20230216,20230228,20230223,100,SO47226,2443.35
375,20230216,20230228,20230223,19,SO47227,2181.5625
375,20230216,20230228,20230223,100,SO47228,2181.5625
358,20230216,20230228,20230223,100,SO47229,2049.0982
371,20230216,20230228,20230223,6,SO47230,2181.5625
362,20230216,20230228,20230223,100,SO47231,2049.0982
373,20230217,20230228,20230224,100,SO47232,2181.5625
379,20230217,20230228,20230224,98,SO47233,2181.5625
389,20230217,20230228,20230224,98,SO47234,1000.4375
375,20230217,20230228,20230224,98,SO47235,2181.5625
385,20230217,20230228,20230224,100,SO47236,1000.4375
368,20230217,20230228,20230224,100,SO47237,2443.35
370,20230217,20230228,20230224,98,SO47238,2443.35
371,20230217,20230228,20230224,6,SO47239,2181.5625
381,20230217,20230228,20230224,6,SO47240,1000.4375
368,20230217,20230228,20230224,6,SO47241,2443.35
362,20230217,20230228,20230224,100,SO47242,2049.0982
339,20230217,20230228,20230224,98,SO47243,782.99
385,20230218,20230301,20230225,98,SO47244,1000.4375
375,20230218,20230301,20230225,98,SO47245,2181.5625
343,20230218,20230301,20230225,98,SO47246,782.99
371,20230218,20230301,20230225,100,SO47247,2181.5625
375,20230218,20230301,20230225,100,SO47248,2181.5625
377,20230218,20230301,20230225,100,SO47249,2181.5625
379,20230218,20230301,20230225,6,SO47250,2181.5625
377,20230218,20230301,20230225,6,SO47251,2181.5625
352,20230218,20230301,20230225,6,SO47252,2071.4196
356,20230218,20230301,20230225,6,SO47253,2071.4196
333,20230219,20230302,20230226,100,SO47254,782.99
358,20230219,20230302,20230226,100,SO47255,2049.0982
373,20230219,20230302,20230226,98,SO47256,2181.5625
368,20230219,20230302,20230226,100,SO47257,2443.35
377,20230219,20230302,20230226,100,SO47258,2181.5625
375,20230219,20230302,20230226,100,SO47259,2181.5625
375,20230219,20230302,20230226,100,SO47260,2181.5625
362,20230219,20230302,20230226,100,SO47261,2049.0982
379,20230219,20230302,20230226,6,SO47262,2181.5625
358,20230219,20230302,20230226,6,SO47263,2049.0982
368,20230220,20230303,20230227,98,SO47264,2443.35
375,20230220,20230303,20230227,100,SO47265,2181.5625
377,20230220,20230303,20230227,6,SO47266,2181.5625
352,20230220,20230303,20230227,6,SO47267,2071.4196
375,20230220,20230303,20230227,6,SO47268,2181.5625
362,20230221,20230304,20230228,100,SO47269,2049.0982
360,20230221,20230304,20230228,100,SO47270,2049.0982
381,20230221,20230304,20230228,100,SO47271,1000.4375
371,20230221,20230304,20230228,100,SO47272,2181.5625
368,20230221,20230304,20230228,100,SO47273,2443.35
370,20230221,20230304,20230228,98,SO47274,2443.35
339,20230221,20230304,20230228,100,SO47275,782.99
343,20230221,20230304,20230228,100,SO47276,782.99
371,20230221,20230304,20230228,6,SO47277,2181.5625
379,20230221,20230304,20230228,6,SO47278,2181.5625
362,20230221,20230304,20230228,6,SO47279,2049.0982
352,20230222,20230305,20230228,98,SO47280,2071.4196
389,20230222,20230305,20230228,100,SO47281,1000.4375
381,20230222,20230305,20230228,98,SO47282,1000.4375
373,20230222,20230305,20230228,100,SO47283,2181.5625
368,20230222,20230305,20230228,100,SO47284,2443.35
373,20230222,20230305,20230228,100,SO47285,2181.5625
329,20230222,20230305,20230228,100,SO47286,782.99
375,20230222,20230305,20230228,100,SO47287,2181.5625
373,20230222,20230305,20230228,100,SO47288,2181.5625
360,20230222,20230305,20230228,100,SO47289,2049.0982
368,20230222,20230305,20230228,6,SO47290,2443.35
371,20230223,20230306,20230301,98,SO47291,2181.5625
379,20230223,20230306,20230301,100,SO47292,2181.5625
385,20230223,20230306,20230301,98,SO47293,1000.4375
383,20230223,20230306,20230301,100,SO47294,1000.4375
387,20230223,20230306,20230301,100,SO47295,1000.4375
385,20230223,20230306,20230301,100,SO47296,1000.4375
377,20230223,20230306,20230301,100,SO47297,2181.5625
371,20230223,20230306,20230301,100,SO47298,2181.5625
369,20230223,20230306,20230301,100,SO47299,2443.35
337,20230223,20230306,20230301,98,SO47300,782.99
358,20230223,20230306,20230301,100,SO47301,2049.0982
360,20230223,20230306,20230301,6,SO47302,2049.0982
323,20230223,20230306,20230301,6,SO47303,782.99
379,20230224,20230307,20230302,98,SO47304,2181.5625
369,20230224,20230307,20230302,19,SO47305,2443.35
369,20230224,20230307,20230302,100,SO47306,2443.35
335,20230224,20230307,20230302,98,SO47307,782.99
327,20230224,20230307,20230302,98,SO47308,782.99
377,20230224,20230307,20230302,100,SO47309,2181.5625
354,20230224,20230307,20230302,100,SO47310,2071.4196
333,20230224,20230307,20230302,100,SO47311,782.99
333,20230224,20230307,20230302,100,SO47312,782.99
373,20230224,20230307,20230302,6,SO47313,2181.5625
362,20230224,20230307,20230302,6,SO47314,2049.0982
379,20230225,20230308,20230303,100,SO47315,2181.5625
369,20230225,20230308,20230303,100,SO47316,2443.35
379,20230225,20230308,20230303,100,SO47317,2181.5625
375,20230225,20230308,20230303,100,SO47318,2181.5625
370,20230225,20230308,20230303,100,SO47319,2443.35
377,20230225,20230308,20230303,100,SO47320,2181.5625
373,20230225,20230308,20230303,100,SO47321,2181.5625
343,20230225,20230308,20230303,100,SO47322,782.99
362,20230226,20230309,20230304,100,SO47323,2049.0982
377,20230226,20230309,20230304,100,SO47324,2181.5625
373,20230226,20230309,20230304,100,SO47325,2181.5625
379,20230226,20230309,20230304,100,SO47326,2181.5625
377,20230226,20230309,20230304,100,SO47327,2181.5625
360,20230226,20230309,20230304,6,SO47328,2049.0982
379,20230227,20230310,20230305,100,SO47329,2181.5625
369,20230227,20230310,20230305,98,SO47330,2443.35
333,20230227,20230310,20230305,98,SO47331,782.99
356,20230227,20230310,20230305,19,SO47332,2071.4196
368,20230227,20230310,20230305,6,SO47333,2443.35
369,20230227,20230310,20230305,6,SO47334,2443.35
356,20230227,20230310,20230305,6,SO47335,2071.4196
339,20230227,20230310,20230305,6,SO47336,782.99
354,20230228,20230311,20230306,100,SO47337,2071.4196
373,20230228,20230311,20230306,98,SO47338,2181.5625
371,20230228,20230311,20230306,100,SO47339,2181.5625
369,20230228,20230311,20230306,100,SO47340,2443.35
368,20230228,20230311,20230306,19,SO47341,2443.35
360,20230228,20230311,20230306,100,SO47342,2049.0982
379,20230228,20230311,20230306,6,SO47343,2181.5625
354,20230228,20230311,20230306,6,SO47344,2071.4196
356,20230228,20230311,20230306,6,SO47345,2071.4196
360,20230228,20230311,20230306,6,SO47346,2049.0982
321,20230228,20230311,20230306,6,SO47347,782.99
331,20230228,20230311,20230306,6,SO47348,782.99
321,20230228,20230312,20230307,100,SO47460,782.99
356,20230228,20230312,20230307,100,SO47461,2071.4196
375,20230301,20230313,20230308,100,SO47462,2181.5625
373,20230301,20230313,20230308,100,SO47463,2181.5625
370,20230301,20230313,20230308,98,SO47464,2443.35
341,20230301,20230313,20230308,100,SO47465,782.99
381,20230301,20230313,20230308,6,SO47466,1000.4375
371,20230301,20230313,20230308,100,SO47467,2181.5625
329,20230301,20230313,20230308,6,SO47468,782.99
383,20230302,20230314,20230309,98,SO47469,1000.4375
358,20230302,20230314,20230309,100,SO47470,2049.0982
370,20230302,20230314,20230309,100,SO47471,2443.35
379,20230302,20230314,20230309,100,SO47472,2181.5625
369,20230302,20230314,20230309,6,SO47473,2443.35
379,20230302,20230314,20230309,6,SO47474,2181.5625
369,20230302,20230314,20230309,6,SO47475,2443.35
352,20230302,20230314,20230309,6,SO47476,2071.4196
